id,access,surveyed,ground_50,shrubs_50,trees_50,elevation,ndvi1,lat,lon
707,m,y,m,cy,wb mm f,197.710922241210938,0.427347093820572,47.0738972,-88.2738184
708,m,y,m,cy ma,yb mm f,199.659637451171875,0.439327359199524,47.0738972,-88.2735489
709,s,y,ly m,cy,wb f mm,199.968338012695341,0.439471185207367,47.0738972,-88.2732794
710,m,y,,cy,mm f,200.699111938476562,0.459155946969986,47.0738972,-88.2730099
711,d,y,m,cy,yb wb f rm,202.208602905273438,0.413697540760040,47.0738972,-88.2727404
712,m,y,m ly wl mu,cy,wb f rm,200.642913818359347,0.417706936597824,47.0738972,-88.2724709
713,m,y,m,cy,wb f yb,200.815185546875000,0.439314961433411,47.0738972,-88.2722014
714,m,y,m wl mu,cy,mm wb f,200.327804565429688,0.415880501270294,47.0738972,-88.2719319
715,m,y,,cy,wb rm f,200.139465332031250,0.474722117185593,47.0738972,-88.2716624
716,d,y,,cy,f wb yb mm,200.139465332031250,0.453821092844009,47.0738972,-88.2713929
717,m,y,nfm,cy,wb f rm mm,200.701141357421875,0.471812188625336,47.0738972,-88.2711234
718,m,y,,ma,wb f mm,200.399642944335938,0.487355917692184,47.0738972,-88.2708539
719,m,y,m,cy,yb mm f,198.254837036132812,0.483192563056946,47.0738972,-88.2705844
720,d,y,m mu,cy,mm yb wb f,197.150451660156250,0.457386881113052,47.0738972,-88.2703149
721,m,y,,cy,mm f wb,193.709274291992188,0.441489368677139,47.0738972,-88.2700454
722,m,y,m mu,cy,mm f wb,193.063568115234375,0.473215878009796,47.0738972,-88.2697760
723,d,y,,cy,mm f,191.458526611328125,0.456182241439819,47.0738972,-88.2695065
724,d,y,m,cy,wb mm f,194.201812744140653,0.459859281778336,47.0738972,-88.2692370
725,d,y,mu m,cy,mm f,192.336456298828125,0.451511204242706,47.0738972,-88.2689675
726,m,y,m mu,cy,mm f wb,188.154312133789062,0.430252432823181,47.0738972,-88.2686980
727,m,y,m mu,cy,wb f mm,188.194915771484375,0.386869877576828,47.0738972,-88.2684285
728,m,y,m,ma cy,wb f,188.233993530273438,0.406749546527863,47.0738972,-88.2681590
729,d,y,m mu,ma,mm f wb,183.937835693359347,0.363897949457169,47.0738972,-88.2678895
730,,water,,,,180.500000000000000,-0.028274293988943,47.0738972,-88.2676200
731,,water,,,,180.500000000000000,-0.048816569149494,47.0737137,-88.2789388
732,,water,,,,180.500000000000000,-0.043992605060339,47.0737137,-88.2786693
733,,water,,,,180.500000000000000,-0.047512993216515,47.0737137,-88.2783998
734,,water,,,,180.500000000000000,-0.046391751617193,47.0737137,-88.2781303
735,,water,,,,180.500000000000000,-0.045951858162880,47.0737137,-88.2778608
736,,water,,,,180.500000000000000,-0.046120058745146,47.0737137,-88.2775913
737,,water,,,,180.500000000000000,-0.042109116911888,47.0737137,-88.2773218
738,,water,,,,180.500000000000000,-0.043414276093245,47.0737137,-88.2770523
739,,water,,,,180.500000000000000,-0.040525738149881,47.0737137,-88.2767828
740,,water,,,,180.500000000000000,-0.041528850793839,47.0737137,-88.2765133
741,,water,,,,180.500000000000000,-0.036764707416296,47.0737137,-88.2762438
742,,water,,,,180.500000000000000,-0.037172012031078,47.0737137,-88.2759743
743,,water,,,,180.500000000000000,-0.037332367151976,47.0737137,-88.2757048
744,,water,,,,185.555633544921875,-0.054231435060501,47.0737137,-88.2754353
745,m,y,m l,ma,p wb f mm,189.513488769531250,0.254846334457397,47.0737137,-88.2751658
746,m,y,m mu l,ma cy,p f mm wb pc,191.658340454101562,0.365468531847000,47.0737137,-88.2748963
747,d,y,m mu,ma cy,mm wb pc f,195.114913940429688,0.427262306213379,47.0737137,-88.2746269
748,m,y,m,cy ma,yb f mm,198.453430175781250,0.439923584461212,47.0737137,-88.2743574
749,s,y,m mu,ma cy,yb mm f,199.790328979492188,0.426335364580154,47.0737137,-88.2740879
750,e,y,ly m mu,cy,mm f wb,201.153366088867188,0.457789212465286,47.0737137,-88.2738184
751,s,y,ly mu m,cy,mm f wb,202.239624023437500,0.491048157215118,47.0737137,-88.2735489
752,s,y,ly m,cy,mm yb f,201.376052856445312,0.487720519304276,47.0737137,-88.2732794
753,m,y,,cy,mm f yb,200.487838745117188,0.474551975727081,47.0737137,-88.2730099
754,s,y,wl m mu ly,cy,yb mm f,198.002243041992188,0.479729741811752,47.0737137,-88.2727404
755,s,y,m ly wl mu,cy,wb f,200.086105346679688,0.489746272563934,47.0737137,-88.2724709
756,s,y,m wl ly mu,cy,wb mm yb f rm,203.326812744140653,0.477609336376190,47.0737137,-88.2722014
757,m,y,m wl wf mu,cy,wb mm f,203.390930175781250,0.478853553533554,47.0737137,-88.2719319
758,m,y,,cy,wb f mm,201.051849365234375,0.477998584508896,47.0737137,-88.2716624
759,m,y,,cy,wb mm f,201.051849365234375,0.438543826341629,47.0737137,-88.2713929
760,m,y,nfm,cy,mm wb f,198.326950073242188,0.470163702964783,47.0737137,-88.2711234
761,s,y,ly gp mu,,mm f rm,197.397705078125000,0.501170933246613,47.0737137,-88.2708539
762,d,y,,cy ma,wb yb mm f,196.953643798828125,0.460985243320465,47.0737137,-88.2705844
763,d,y,m mu,cy ma,mm wb f,195.848342895507812,0.476781278848648,47.0737137,-88.2703149
764,d,y,m,cy ma,mm f wb,192.854568481445312,0.472613751888275,47.0737137,-88.2700454
765,m,y,mu m,ma cy,mm wb f,193.549102783203125,0.486082106828690,47.0737137,-88.2697760
766,m,y,m,cy ma,mm f,192.934555053710938,0.470231741666794,47.0737137,-88.2695065
767,d,y,,cy,wb f mm,191.611709594726562,0.437082290649414,47.0737137,-88.2692370
768,d,y,mu m,,f mm wb,190.344726562500000,0.460957169532776,47.0737137,-88.2689675
769,m,y,mu m,cy,f mm,189.028060913085966,0.455551445484161,47.0737137,-88.2686980
770,m,y,m mu,cy ma,wb mm f,189.561798095703125,0.318747311830521,47.0737137,-88.2684285
771,m,y,m mu,cy ma,wb f mm,188.780654907226562,0.425133675336838,47.0737137,-88.2681590
772,d,y,m mu,,mm wb f,180.500000000000000,0.414670109748840,47.0737137,-88.2678895
773,,water,,,,180.500000000000000,-0.007374158594757,47.0737137,-88.2676200
774,,water,,,,180.500000000000000,-0.046563193202019,47.0735301,-88.2789388
775,,water,,,,180.500000000000000,-0.044985249638557,47.0735301,-88.2786693
776,,water,,,,180.500000000000000,-0.046597633510828,47.0735301,-88.2783998
777,,water,,,,180.500000000000000,-0.052044611424208,47.0735301,-88.2781303
778,,water,,,,180.500000000000000,-0.039468832314014,47.0735301,-88.2778608
779,,water,,,,180.500000000000000,-0.045051697641611,47.0735301,-88.2775913
780,,water,,,,180.500000000000000,-0.045237220823765,47.0735301,-88.2773218
781,,water,,,,180.500000000000000,-0.040823832154274,47.0735301,-88.2770523
782,,water,,,,180.500000000000000,-0.045051697641611,47.0735301,-88.2767828
783,,water,,,,180.500000000000000,-0.037937384098768,47.0735301,-88.2765133
784,,water,,,,180.500000000000000,-0.036737691611052,47.0735301,-88.2762438
785,,water,,,,180.500000000000000,-0.034407824277878,47.0735301,-88.2759743
786,,water,,,,180.500000000000000,-0.039459653198719,47.0735301,-88.2757048
787,,water,,,,185.555633544921875,0.024420024827123,47.0735301,-88.2754353
788,m,y,m,cy ma,mm wb f,189.513488769531250,0.362130433320999,47.0735301,-88.2751658
789,d,y,m,cy,wb mm f,191.658340454101562,0.431140005588531,47.0735301,-88.2748963
790,d,y,m,cy,mm f wb pc,195.114913940429688,0.434856176376343,47.0735301,-88.2746269
791,s,y,ly gp wf,cy,mm f wb,198.453430175781250,0.382137626409531,47.0735301,-88.2743574
792,s,y,ly gp wl m wf,cy,mm f,199.790328979492188,0.498064309358597,47.0735301,-88.2740879
793,e,y,ly gp wl wf,cy,mm yb f,201.153366088867188,0.481781363487244,47.0735301,-88.2738184
794,s,y,ly wf wl,cy,mm f,202.239624023437500,0.497513294219971,47.0735301,-88.2735489
795,s,y,ly m,cy,mm yb f,201.376052856445312,0.514129877090454,47.0735301,-88.2732794
796,m,y,nfm wl mu,cy,mm wb f,200.487838745117188,0.499829769134521,47.0735301,-88.2730099
797,m,y,m mu,cy,mm f yb,198.002243041992188,0.478835493326187,47.0735301,-88.2727404
798,m,y,m wl mu,cy,wb mm f,200.086105346679688,0.477454990148544,47.0735301,-88.2724709
799,m,y,m,cy,wb mm f,203.326812744140653,0.482117801904678,47.0735301,-88.2722014
800,m,y,m wl nbfi,cy,mm f,203.390930175781250,0.478943616151810,47.0735301,-88.2719319
801,m,y,,cy,wb mm f,201.051849365234375,0.447855025529861,47.0735301,-88.2716624
802,d,y,,cy,mm f wb,201.051849365234375,0.471515595912933,47.0735301,-88.2713929
803,m,y,nfm,cy,wb mm f,198.326950073242188,0.489869266748428,47.0735301,-88.2711234
804,m,y,m,cy,yb wb f mm,197.397705078125000,0.480176210403442,47.0735301,-88.2708539
805,d,y,,cy ma,wb mm yb rm,196.953643798828125,0.437628954648972,47.0735301,-88.2705844
806,d,y,m mu,cy,mm wb f rm,195.848342895507812,0.479776859283447,47.0735301,-88.2703149
807,m,y,,cy,yb mm f,192.854568481445312,0.457923501729965,47.0735301,-88.2700454
808,d,y,,cy,wb mm f,193.549102783203125,0.451505005359650,47.0735301,-88.2697760
809,m,y,m,cy,mm,192.934555053710938,0.473123997449875,47.0735301,-88.2695065
810,d,y,m,cy,mm wb f,191.611709594726562,0.469875216484070,47.0735301,-88.2692370
811,d,y,m,cy,mm f yb,190.344726562500000,0.450146615505219,47.0735301,-88.2689675
812,d,y,m mu,cy,mm f,189.028060913085966,0.404738217592239,47.0735301,-88.2686980
813,m,y,m mu,cy ma,wb mm f,189.561798095703125,0.418533980846405,47.0735301,-88.2684285
814,m,y,mu m,cy ma,wb f,188.780654907226562,0.471353262662888,47.0735301,-88.2681590
815,d,y,m,,mm f wb,180.500000000000000,0.364852130413055,47.0735301,-88.2678895
816,,water,,,,180.500000000000000,-0.043332215398550,47.0735301,-88.2676200
817,,water,,,,180.500000000000000,-0.048500556498766,47.0733466,-88.2789388
818,,water,,,,180.500000000000000,-0.040883976966143,47.0733466,-88.2786693
819,,water,,,,180.500000000000000,-0.043478261679411,47.0733466,-88.2783998
820,,water,,,,180.500000000000000,-0.047830924391747,47.0733466,-88.2781303
821,,water,,,,180.500000000000000,-0.048915043473244,47.0733466,-88.2778608
822,,water,,,,180.500000000000000,-0.040704071521759,47.0733466,-88.2775913
823,,water,,,,180.500000000000000,-0.045689020305872,47.0733466,-88.2773218
824,,water,,,,180.500000000000000,-0.044090405106544,47.0733466,-88.2770523
825,,water,,,,180.500000000000000,-0.042004421353340,47.0733466,-88.2767828
826,,water,,,,180.500000000000000,-0.034533429890871,47.0733466,-88.2765133
827,,water,,,,180.500000000000000,-0.037037037312984,47.0733466,-88.2762438
828,,water,,,,180.500000000000000,-0.041441440582275,47.0733466,-88.2759743
829,,water,,,,183.041748046875000,-0.041941072791815,47.0733466,-88.2757048
830,m,y,l g bhs m,cy,p wb f pc,188.366043090820312,0.232497006654739,47.0733466,-88.2754353
831,d,y,m l,ma cy,mm f,190.147369384765625,0.429492026567459,47.0733466,-88.2751658
832,m,y,m wf,cy ma,pc mm f,194.120361328125000,0.445456236600876,47.0733466,-88.2748963
833,m,y,m,ma cy,mm wb,199.755996704101562,0.437500000000000,47.0733466,-88.2746269
834,,n,,,,201.430496215820312,0.436764150857925,47.0733466,-88.2743574
835,,n,,,,202.153198242187500,0.484181582927704,47.0733466,-88.2740879
836,s,y,wl ly gp wf,cy,rm mm f,199.377624511718750,0.501091182231903,47.0733466,-88.2738184
837,s,y,gp wl mu,cy,mm rm wb f,199.920333862304659,0.466976076364517,47.0733466,-88.2735489
838,s,y,wl ly gp,cy ma,rm mm f,201.776657104492188,0.476548522710800,47.0733466,-88.2732794
839,,n,,,,200.637176513671875,0.495849579572678,47.0733466,-88.2730099
840,,n,,,,198.594314575195341,0.467633724212646,47.0733466,-88.2727404
841,,n,,,,198.785308837890625,0.491856664419174,47.0733466,-88.2724709
842,,n,,,,200.552902221679688,0.477154642343521,47.0733466,-88.2722014
843,,n,,,,200.743103027343750,0.503992021083832,47.0733466,-88.2719319
844,,n,,,,197.583297729492188,0.493356049060822,47.0733466,-88.2716624
845,,n,,,,197.583297729492188,0.492445051670074,47.0733466,-88.2713929
846,,n,,,,195.992706298828125,0.488977611064911,47.0733466,-88.2711234
847,,n,,,,196.324722290039062,0.499067336320877,47.0733466,-88.2708539
848,,n,,,,196.887634277343750,0.483075857162476,47.0733466,-88.2705844
849,,n,,,,196.701583862304659,0.450404107570648,47.0733466,-88.2703149
850,,n,,,,196.198181152343750,0.450794219970703,47.0733466,-88.2700454
851,,n,,,,195.978515625000000,0.462129533290863,47.0733466,-88.2697760
852,,n,,,,194.602783203125000,0.432989686727524,47.0733466,-88.2695065
853,,n,,,,193.117889404296875,0.436915427446365,47.0733466,-88.2692370
854,,n,,,,192.271682739257812,0.460080206394196,47.0733466,-88.2689675
855,,n,,,,189.611450195312500,0.438754469156265,47.0733466,-88.2686980
856,,n,,,,189.285415649414034,0.413846164941788,47.0733466,-88.2684285
857,,n,,,,187.126495361328125,0.461648225784302,47.0733466,-88.2681590
858,m,y,m l,rod,rm bh mm wb f,180.500000000000000,0.285135418176651,47.0733466,-88.2678895
859,,water,,,,180.500000000000000,-0.031260736286640,47.0733466,-88.2676200
860,,water,,,,180.500000000000000,-0.041559398174286,47.0731630,-88.2789388
861,,water,,,,180.500000000000000,-0.043988268822432,47.0731630,-88.2786693
862,,water,,,,180.500000000000000,-0.048179477453232,47.0731630,-88.2783998
863,,water,,,,180.500000000000000,-0.044939715415239,47.0731630,-88.2781303
864,,water,,,,180.500000000000000,-0.039179787039757,47.0731630,-88.2778608
865,,water,,,,180.500000000000000,-0.039941370487213,47.0731630,-88.2775913
866,,water,,,,180.500000000000000,-0.045756459236145,47.0731630,-88.2773218
867,,water,,,,180.500000000000000,-0.036356959491968,47.0731630,-88.2770523
868,,water,,,,180.500000000000000,-0.042419772595167,47.0731630,-88.2767828
869,,water,,,,180.500000000000000,-0.034053459763527,47.0731630,-88.2765133
870,,water,,,,180.500000000000000,-0.038670040667057,47.0731630,-88.2762438
871,,water,,,,180.500000000000000,-0.042082738131285,47.0731630,-88.2759743
872,,water,,,,185.135818481445312,-0.038436051458120,47.0731630,-88.2757048
873,d,y,l g bhs,ma cy,f wb,189.566299438476562,0.301594525575638,47.0731630,-88.2754353
874,m,y,m,cy ma,wb mm pc,191.608184814453125,0.426428169012070,47.0731630,-88.2751658
875,s,y,m l,ma cy,mm wb f pc,197.225112915039062,0.424265265464783,47.0731630,-88.2748963
876,m,y,m,ma,wb mm f pc,202.908218383789062,0.407053202390671,47.0731630,-88.2746269
877,,n,,,,202.112808227539062,0.494963288307190,47.0731630,-88.2743574
878,,n,,,,202.713577270507812,0.477228432893753,47.0731630,-88.2740879
879,m,y,wl gp ly wf,cy ma,rm mm wb f,202.415054321289062,0.480799317359924,47.0731630,-88.2738184
880,s,y,gp wl ly,cy ma,mm rm wb f,201.969268798828125,0.495537966489792,47.0731630,-88.2735489
881,m,y,gp wl wf ly,cy ma,rm mm,202.927032470703125,0.506028115749359,47.0731630,-88.2732794
882,,n,,,,201.826538085937500,0.497254639863968,47.0731630,-88.2730099
883,,n,,,,201.917678833007812,0.487232923507690,47.0731630,-88.2727404
884,,n,,,,199.635147094726562,0.488107562065125,47.0731630,-88.2724709
885,,n,,,,199.042709350585966,0.479617148637772,47.0731630,-88.2722014
886,,n,,,,198.736083984375000,0.444875359535217,47.0731630,-88.2719319
887,,n,,,,200.458786010742188,0.518921554088593,47.0731630,-88.2716624
888,,n,,,,200.458786010742188,0.469261556863785,47.0731630,-88.2713929
889,,n,,,,200.376998901367188,0.473816812038422,47.0731630,-88.2711234
890,,n,,,,199.524124145507812,0.472749859094620,47.0731630,-88.2708539
891,,n,,,,199.132080078125000,0.473871946334839,47.0731630,-88.2705844
892,,n,,,,196.339019775390625,0.448288500308990,47.0731630,-88.2703149
893,,n,,,,195.730865478515625,0.443778097629547,47.0731630,-88.2700454
894,,n,,,,194.391189575195341,0.452433615922928,47.0731630,-88.2697760
895,,n,,,,193.079254150390625,0.395386487245560,47.0731630,-88.2695065
896,,n,,,,192.772079467773438,0.445434302091599,47.0731630,-88.2692370
897,,n,,,,191.724899291992188,0.423069357872009,47.0731630,-88.2689675
898,,n,,,,189.537963867187500,0.459807068109512,47.0731630,-88.2686980
899,,n,,,,188.123062133789062,0.445765495300293,47.0731630,-88.2684285
900,,n,,,,186.858993530273438,0.475616157054901,47.0731630,-88.2681590
901,m,y,l m,ma,bh mm,180.500000000000000,0.224341511726379,47.0731630,-88.2678895
902,,water,,,,180.500000000000000,-0.045107565820217,47.0731630,-88.2676200
903,,water,,,,180.500000000000000,-0.049504950642586,47.0729795,-88.2789388
904,,water,,,,180.500000000000000,-0.050386171787977,47.0729795,-88.2786693
905,,water,,,,180.500000000000000,-0.043034281581640,47.0729795,-88.2783998
906,,water,,,,180.500000000000000,-0.045270517468452,47.0729795,-88.2781303
907,,water,,,,180.500000000000000,-0.045370712876320,47.0729795,-88.2778608
908,,water,,,,180.500000000000000,-0.047093451023102,47.0729795,-88.2775913
909,,water,,,,180.500000000000000,-0.035476718097925,47.0729795,-88.2773218
910,,water,,,,180.500000000000000,-0.042035397142172,47.0729795,-88.2770523
911,,water,,,,180.500000000000000,-0.036091871559620,47.0729795,-88.2767828
912,,water,,,,180.500000000000000,-0.040378320962191,47.0729795,-88.2765133
913,,water,,,,180.500000000000000,-0.041263006627560,47.0729795,-88.2762438
914,,water,,,,180.500000000000000,-0.047124046832323,47.0729795,-88.2759743
915,s,y,l m bhs,ma,f wb,185.135818481445312,0.218419104814529,47.0729795,-88.2757048
916,d,y,m l,ma cy,f wb,189.566299438476562,0.379110664129257,47.0729795,-88.2754353
917,m,y,m,cy ma,mm wb f,191.608184814453125,0.437547028064728,47.0729795,-88.2751658
918,m,y,m wf mu,cy,mm wb f,197.225112915039062,0.440301328897476,47.0729795,-88.2748963
919,m,y,m wf mu,cy,wb mm f,202.908218383789062,0.403572142124176,47.0729795,-88.2746269
920,,n,,,,202.112808227539062,0.452717810869217,47.0729795,-88.2743574
921,,n,,,,202.713577270507812,0.498469918966293,47.0729795,-88.2740879
922,m,y,wl gp m,cy ma,rm mm,202.415054321289062,0.495798319578171,47.0729795,-88.2738184
923,s,y,wl gp m,cy ma wf,rm mm yb,201.969268798828125,0.490319192409515,47.0729795,-88.2735489
924,m,y,wl wf gp ly,cy ma,,202.927032470703125,0.474210232496262,47.0729795,-88.2732794
925,s,y,wl wf m,cy,mm rm wb yb f,201.826538085937500,0.478826224803925,47.0729795,-88.2730099
926,,n,,,,201.917678833007812,0.472710788249969,47.0729795,-88.2727404
927,,n,,,,199.635147094726562,0.492129385471344,47.0729795,-88.2724709
928,,n,,,,199.042709350585966,0.489895462989807,47.0729795,-88.2722014
929,,n,,,,198.736083984375000,0.495691150426865,47.0729795,-88.2719319
930,,n,,,,200.458786010742188,0.503583908081055,47.0729795,-88.2716624
931,,n,,,,200.458786010742188,0.434049963951111,47.0729795,-88.2713929
932,,n,,,,200.376998901367188,0.461023688316345,47.0729795,-88.2711234
933,,n,,,,199.524124145507812,0.456395357847214,47.0729795,-88.2708539
934,,n,,,,199.132080078125000,0.492933750152588,47.0729795,-88.2705844
935,,n,,,,196.339019775390625,0.426419466733932,47.0729795,-88.2703149
936,,n,,,,195.730865478515625,0.436904311180115,47.0729795,-88.2700454
937,,n,,,,194.391189575195341,0.459429621696472,47.0729795,-88.2697760
938,,n,,,,193.079254150390625,0.422600626945496,47.0729795,-88.2695065
939,,n,,,,192.772079467773438,0.424429833889008,47.0729795,-88.2692370
940,,n,,,,191.724899291992188,0.416617780923843,47.0729795,-88.2689675
941,,n,,,,189.537963867187500,0.424914032220840,47.0729795,-88.2686980
942,,n,,,,188.123062133789062,0.420752555131912,47.0729795,-88.2684285
943,,n,,,,186.858993530273438,0.480390489101410,47.0729795,-88.2681590
944,m,y,l m,ma r,mm bh pc wb f rm,180.500000000000000,0.417284876108170,47.0729795,-88.2678895
945,,water,,,,180.500000000000000,-0.039337474852800,47.0729795,-88.2676200
946,,water,,,,180.500000000000000,-0.042678441852331,47.0727960,-88.2789388
947,,water,,,,180.500000000000000,-0.044852942228317,47.0727960,-88.2786693
948,,water,,,,180.500000000000000,-0.045756459236145,47.0727960,-88.2783998
949,,water,,,,180.500000000000000,-0.045722715556622,47.0727960,-88.2781303
950,,water,,,,180.500000000000000,-0.046984832733870,47.0727960,-88.2778608
951,,water,,,,180.500000000000000,-0.046176578849554,47.0727960,-88.2775913
952,,water,,,,180.500000000000000,-0.043510325253010,47.0727960,-88.2773218
953,,water,,,,180.500000000000000,-0.041116006672382,47.0727960,-88.2770523
954,,water,,,,180.500000000000000,-0.035336975008249,47.0727960,-88.2767828
955,,water,,,,180.500000000000000,-0.040144667029381,47.0727960,-88.2765133
956,,water,,,,182.167327880859347,-0.049929674714804,47.0727960,-88.2762438
957,,water,,,,186.172012329101562,-0.010600706562400,47.0727960,-88.2759743
958,d,y,m l lttf,ma,wb f mm,189.006805419921875,0.337497293949127,47.0727960,-88.2757048
959,d,y,m mu lttf,ma,wb f,190.651062011718750,0.393318295478821,47.0727960,-88.2754353
960,m,y,m,cy,pc f mm,195.265213012695341,0.426929712295532,47.0727960,-88.2751658
961,m,y,m wf,cy,mm f,200.415802001953125,0.403522968292236,47.0727960,-88.2748963
962,d,y,,,wb f mm,202.565597534179688,0.443318307399750,47.0727960,-88.2746269
963,,n,,,,202.723312377929688,0.482223004102707,47.0727960,-88.2743574
964,,n,,,,203.959304809570312,0.480653494596481,47.0727960,-88.2740879
965,,n,,,,204.775772094726562,0.474973380565643,47.0727960,-88.2738184
966,s,y,wl gp ly m,cy,rm yb wb mm,206.463699340820312,0.507962822914124,47.0727960,-88.2735489
967,s,y,wl gp ly wf,cy ma,mm rm yb f,206.174468994140653,0.478397756814957,47.0727960,-88.2732794
968,m,y,m wl,cy ma,mm wb f,205.110366821289062,0.452507793903351,47.0727960,-88.2730099
969,s,y,wl ly gp,cy ma,mm wb f,202.373153686523438,0.500168204307556,47.0727960,-88.2727404
970,s,y,wl ly gp mu m,cy,mm f,201.233093261718750,0.506721973419189,47.0727960,-88.2724709
971,s,y,wl gp ly mu,cy,mm yb f,200.410293579101562,0.525100886821747,47.0727960,-88.2722014
972,s,y,m,cy,mm yb,201.876129150390625,0.505079090595245,47.0727960,-88.2719319
973,s,y,ly gp,cy,mm yb f,202.414871215820312,0.481726408004761,47.0727960,-88.2716624
974,s,y,ly gp,cy,mm yb f,202.414871215820312,0.510008275508881,47.0727960,-88.2713929
975,s,y,ly gp m mu,cy,mm yb f,203.445953369140653,0.474416106939316,47.0727960,-88.2711234
976,s,y,wl mu,ma cy,wb mm yb f,203.538009643554688,0.444549769163132,47.0727960,-88.2708539
977,m,y,ly gp mu m,cy ma,mm yb f wb,202.701980590820312,0.460829496383667,47.0727960,-88.2705844
978,m,y,m ly mu,cy,yb mm f,198.711044311523438,0.446955889463425,47.0727960,-88.2703149
979,m,y,m,cy ma,mm yb wb f,195.041915893554688,0.450577676296234,47.0727960,-88.2700454
980,s,y,m mu wf,ma cy,wb mm f,192.852874755859347,0.457868754863739,47.0727960,-88.2697760
981,m,y,m,cy ma,f wb yb mm,192.832763671875000,0.415510833263397,47.0727960,-88.2695065
982,m,y,m,cy,wb f yb mm,192.048538208007812,0.374039471149445,47.0727960,-88.2692370
983,d,y,m,cy ma,f wb mm,190.202545166015625,0.431887358427048,47.0727960,-88.2689675
984,m,y,m l mu,,f wb mm,188.632141113281250,0.445247352123260,47.0727960,-88.2686980
985,m,y,m l mu,ma,mm f pc,187.325958251953125,0.440528631210327,47.0727960,-88.2684285
986,m,y,m l mu,,f mm wb,185.733673095703125,0.416682422161102,47.0727960,-88.2681590
987,s,y,m l,ma bh r,f rm mm wb pc,180.500000000000000,0.361403495073318,47.0727960,-88.2678895
988,,water,,,,180.500000000000000,0.009219422005117,47.0727960,-88.2676200
989,,water,,,,180.500000000000000,-0.050609529018402,47.0726124,-88.2789388
990,,water,,,,180.500000000000000,-0.048572488129139,47.0726124,-88.2786693
991,,water,,,,180.500000000000000,-0.048148147761822,47.0726124,-88.2783998
992,,water,,,,180.500000000000000,-0.047899778932333,47.0726124,-88.2781303
993,,water,,,,180.500000000000000,-0.043317288160324,47.0726124,-88.2778608
994,,water,,,,180.500000000000000,-0.043446242809296,47.0726124,-88.2775913
995,,water,,,,180.500000000000000,-0.039560440927744,47.0726124,-88.2773218
996,,water,,,,180.500000000000000,-0.043128654360771,47.0726124,-88.2770523
997,,water,,,,180.500000000000000,-0.038754075765610,47.0726124,-88.2767828
998,,water,,,,182.186645507812500,-0.047316383570433,47.0726124,-88.2765133
999,,water,,,,185.360107421875000,-0.040051266551018,47.0726124,-88.2762438
1000,m,y,m g hw bbbf m l mu,ma,wb f pc,189.130172729492188,0.205010846257210,47.0726124,-88.2759743
1001,d,y,m,cy ma,f wb mm,190.537796020507812,0.347947567701340,47.0726124,-88.2757048
1002,d,y,m mu wf,cy ma,wb mm pc f,192.233123779296875,0.403091549873352,47.0726124,-88.2754353
1003,m,y,m mu,ma cy,mm wb,196.450775146484375,0.434188365936279,47.0726124,-88.2751658
1004,m,y,wf cy m,,mm wb f,200.838638305664062,0.404113620519638,47.0726124,-88.2748963
1005,m,y,m wf,,f wb mm,201.527496337890625,0.514173984527588,47.0726124,-88.2746269
1006,,n,,,,202.675094604492188,0.507116854190826,47.0726124,-88.2743574
1007,,n,,,,205.111511230468750,0.456293076276779,47.0726124,-88.2740879
1008,,n,,,,205.128936767578125,0.482740491628647,47.0726124,-88.2738184
1009,,n,,,,206.108352661132812,0.494621813297272,47.0726124,-88.2735489
1010,,n,,,,208.010894775390625,0.495676249265671,47.0726124,-88.2732794
1011,m,y,m,cy,mm wb f,204.488967895507812,0.470076173543930,47.0726124,-88.2730099
1012,s,y,wl ly gp,cy ma,mm wb f,199.232086181640653,0.497437655925751,47.0726124,-88.2727404
1013,s,y,ly wl wf gp m mu,cy,mm f,200.106887817382812,0.488084733486176,47.0726124,-88.2724709
1014,s,y,wl gp ly,cy,mm yb f,200.299087524414034,0.515351593494415,47.0726124,-88.2722014
1015,s,y,wl gp ly mu,,mm yb f,200.958053588867188,0.472025483846664,47.0726124,-88.2719319
1016,s,y,ly gp,ma cy,mm yb f rm,201.472824096679688,0.479709386825562,47.0726124,-88.2716624
1017,s,y,ly gp,cy ma,mm yb rm f,201.472824096679688,0.494248986244202,47.0726124,-88.2713929
1018,s,y,ly gp,ma,mm wb rm,202.830337524414034,0.498585939407349,47.0726124,-88.2711234
1019,s,y,wl mu ly m,cy,yb mm f wb rm,202.397674560546875,0.455010026693344,47.0726124,-88.2708539
1020,s,y,ly gp,cy,yb mm f pc,202.392288208007812,0.461343020200729,47.0726124,-88.2705844
1021,m,y,m mu ly,cy,mm yb f,199.201797485351562,0.427475064992905,47.0726124,-88.2703149
1022,m,y,m,cy ma,wb mm f,194.680572509765625,0.436933547258377,47.0726124,-88.2700454
1023,s,y,m l mu wf,ma cy,p mm f wb rm,193.997116088867188,0.398135304450989,47.0726124,-88.2697760
1024,m,y,m mu,cy ma,yb f wb mm,192.464767456054688,0.378841012716293,47.0726124,-88.2695065
1025,m,y,m,cy,yb f wb mm,190.444442749023438,0.407926350831985,47.0726124,-88.2692370
1026,d,y,m,cy ma,wb f mm,190.229156494140653,0.393719792366028,47.0726124,-88.2689675
1027,m,y,m l mu,,wb f mm,188.825210571289062,0.405782639980316,47.0726124,-88.2686980
1028,s,y,m l mu,ma,f mm wb,187.258789062500000,0.367301017045975,47.0726124,-88.2684285
